CÛdigo ”rg„o Superior	Nome ”rg„o Superior	CÛdigo ”rg„o Subordinado	Nome ”rg„o Subordinado	CÛdigo Unidade Gestora	Nome Unidade Gestora	Categoria EconÙmica	Origem	EspÈcie	Rubrica	AlÌnea	SubalÌnea	Valor Previsto	Valor LanÁado	Valor Realizado	Percentual Realizado	ExercÌcio
26000	MINISTERIO DA EDUCACAO	26245	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO	153115	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	INDENIZACOES E RESTITUICOES	RESTITUICOES	RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES	RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES	0	0	9074,98		2015
26000	MINISTERIO DA EDUCACAO	26245	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO	153115	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	INDENIZACOES E RESTITUICOES	RESTITUICOES	RESTITUICOES DE CONVENIOS	RESTITUICOES DE CONVENIOS - PRIMARIAS	0	0	492887,42		2015
26000	MINISTERIO DA EDUCACAO	26245	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO	153115	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	MULTAS E JUROS DE MORA	MULTAS E JUROS DE MORA-OUTRAS RECEITAS	OUTRAS MULTAS E JUROS DE MORA	OUTRAS MULTAS E JUROS DE MORA	0	0	20259,08		2015
26000	MINISTERIO DA EDUCACAO	26245	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO	153115	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	MULTAS E JUROS DE MORA	MULTAS E JUROS DE MORA-OUTRAS RECEITAS	MULTAS E JUROS DE MORA DE ALUGUEIS	MULTAS E JUROS DE MORA DE ALUGUEIS	2334	0	3009,41	128,93	2015
26000	MINISTERIO DA EDUCACAO	26245	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO	153115	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	MULTAS E JUROS DE MORA	MULTAS DE OUTRAS ORIGENS	OUTRAS MULTAS	OUTRAS MULTAS	0	0	2785,38		2015
26000	MINISTERIO DA EDUCACAO	26245	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO	153115	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO	RECEITAS CORRENTES	RECEITA DE SERVICOS	RECEITA DE SERVICOS	RECEITA DE SERVICOS	SERVICOS ADMINISTRATIVOS	SERVICOS ADMINISTRATIVOS	466508	0	429057,42	91,97	2015
26000	MINISTERIO DA EDUCACAO	26245	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO	153115	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO	RECEITAS CORRENTES	RECEITA DE SERVICOS	RECEITA DE SERVICOS	RECEITA DE SERVICOS	SERVICOS DE ESTUDOS E PESQUISAS	SERVICOS DE ESTUDOS E PESQUISAS	2109021	0	1534863,75	72,77	2015
26000	MINISTERIO DA EDUCACAO	26245	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO	153115	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO	RECEITAS CORRENTES	RECEITA DE SERVICOS	RECEITA DE SERVICOS	RECEITA DE SERVICOS	SERVICOS COMERCIAIS	SERV.DE COM.LIVROS PERIOD.MAT.ESC.E PUBLICID.	13366	0	31038,05	232,21	2015
26000	MINISTERIO DA EDUCACAO	26245	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO	153115	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO	RECEITAS CORRENTES	RECEITA DE SERVICOS	RECEITA DE SERVICOS	RECEITA DE SERVICOS	SERVICOS EDUCACIONAIS	SERVICOS EDUCACIONAIS	1377612	0	883475,64	64,13	2015
26000	MINISTERIO DA EDUCACAO	26245	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO	153115	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO	RECEITAS CORRENTES	RECEITA DE SERVICOS	RECEITA DE SERVICOS	RECEITA DE SERVICOS	SERVICOS DE SAUDE	SERVICOS HOSPITALARES	0	0	3379,32		2015
26000	MINISTERIO DA EDUCACAO	26245	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO	153115	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO	RECEITAS CORRENTES	RECEITA DE SERVICOS	RECEITA DE SERVICOS	RECEITA DE SERVICOS	TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS	TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS	1809879	0	637231,5	35,2	2015
26000	MINISTERIO DA EDUCACAO	26245	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO	153115	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO	RECEITAS CORRENTES	RECEITA DE SERVICOS	RECEITA DE SERVICOS	RECEITA DE SERVICOS	SERVICOS REG. MARCAS,PAT.TRANSF.DE TECNOLOGIA	SERVICOS DE PATENTES	159962	0	5361,69	3,35	2015
26000	MINISTERIO DA EDUCACAO	26245	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO	153115	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO	RECEITAS CORRENTES	RECEITA DE SERVICOS	RECEITA DE SERVICOS	RECEITA DE SERVICOS	OUTROS RECEITAS DE SERVICOS	OUTROS RECEITAS DE SERVICOS	0	0	722,74		2015
26000	MINISTERIO DA EDUCACAO	26245	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO	153115	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO	RECEITAS CORRENTES	RECEITA PATRIMONIAL	RECEITAS DE VALORES MOBILIARIOS	DIVIDENDOS, PARTICIP. JUROS S/CAPITAL PROPRIO	DIVIDENDOS, PARTICIP. JUROS S/CAPITAL PROPRIO	DIVIDENDOS	39780	0	0	0	2015
26000	MINISTERIO DA EDUCACAO	26245	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO	153115	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO	RECEITAS CORRENTES	RECEITA PATRIMONIAL	RECEITAS IMOBILIARIAS	ALUGUEIS	ALUGUEIS	ALUGUEIS	41055072	0	35643380,41	86,81	2015
26000	MINISTERIO DA EDUCACAO	26245	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO	153115	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO	RECEITAS CORRENTES	RECEITA PATRIMONIAL	RECEITAS IMOBILIARIAS	ARRENDAMENTOS	ARRENDAMENTOS	ARRENDAMENTOS	10388481	0	10170728,53	97,9	2015
26000	MINISTERIO DA EDUCACAO	26245	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO	153115	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO	RECEITAS CORRENTES	RECEITA PATRIMONIAL	RECEITAS IMOBILIARIAS	TAXA DE OCUPACAO DE IMOVEIS	TAXA DE OCUPACAO DE OUTROS IMOVEIS	TAXA DE OCUPACAO DE OUTROS IMOVEIS	12120	0	2900	23,92	2015
26000	MINISTERIO DA EDUCACAO	26245	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO	153115	UNIVERSIDADE FEDERAL DO RIO DE JANEIRO	RECEITAS CORRENTES	RECEITA PATRIMONIAL	RECEITAS DE VALORES MOBILIARIOS	REMUNERACAO DE DEPOSITOS BANCARIOS	REMUNERACAO DE DEPOSITOS BANCARIOS	REMUNERACAO DE DEPOSITOS BANCARIOS	1736	0	15833,61	912,07	2015
26000	MINISTERIO DA EDUCACAO	26246	UNIVERSIDADE FEDERAL DE SANTA CATARINA	153163	UNIVERSIDADE FEDERAL DE SANTA CATARINA	RECEITAS CORRENTES	RECEITA PATRIMONIAL	RECEITAS DE VALORES MOBILIARIOS	REMUNERACAO DE DEPOSITOS BANCARIOS	REMUNERACAO DE DEPOSITOS BANCARIOS	REMUNERACAO DE DEPOSITOS BANCARIOS	1294296	0	1525175	117,83	2015
26000	MINISTERIO DA EDUCACAO	26246	UNIVERSIDADE FEDERAL DE SANTA CATARINA	153163	UNIVERSIDADE FEDERAL DE SANTA CATARINA	RECEITAS CORRENTES	RECEITA PATRIMONIAL	RECEITAS IMOBILIARIAS	TAXA DE OCUPACAO DE IMOVEIS	TAXA DE OCUPACAO DE OUTROS IMOVEIS	TAXA DE OCUPACAO DE OUTROS IMOVEIS	148793	0	124048,68	83,36	2015
26000	MINISTERIO DA EDUCACAO	26246	UNIVERSIDADE FEDERAL DE SANTA CATARINA	153163	UNIVERSIDADE FEDERAL DE SANTA CATARINA	RECEITAS CORRENTES	RECEITA PATRIMONIAL	RECEITAS IMOBILIARIAS	ALUGUEIS	ALUGUEIS	ALUGUEIS	1684431	0	1743763,65	103,52	2015
26000	MINISTERIO DA EDUCACAO	26246	UNIVERSIDADE FEDERAL DE SANTA CATARINA	153163	UNIVERSIDADE FEDERAL DE SANTA CATARINA	RECEITAS CORRENTES	RECEITA DE SERVICOS	RECEITA DE SERVICOS	RECEITA DE SERVICOS	TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS	TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS	5940000	0	4411205,65	74,26	2015
26000	MINISTERIO DA EDUCACAO	26246	UNIVERSIDADE FEDERAL DE SANTA CATARINA	153163	UNIVERSIDADE FEDERAL DE SANTA CATARINA	RECEITAS CORRENTES	TRANSFERENCIAS CORRENTES	TRANSFERENCIAS DE CONVENIOS	TRANSF.DOS ESTADOS DF E SUAS ENTIDADES	TRANSF.DOS ESTADOS DF E SUAS ENTIDADES	TRANSF.DOS ESTADOS DF E SUAS ENTIDADES	850000	0	0	0	2015
26000	MINISTERIO DA EDUCACAO	26246	UNIVERSIDADE FEDERAL DE SANTA CATARINA	153163	UNIVERSIDADE FEDERAL DE SANTA CATARINA	RECEITAS CORRENTES	TRANSFERENCIAS CORRENTES	TRANSFERENCIAS DE CONVENIOS	TRANSFERENCIAS CONVENIOS DA UNIAO E ENTIDADES	TRANSFERENCIAS CONVENIOS DA UNIAO E ENTIDADES	TRANSFERENCIAS CONVENIOS DA UNIAO E ENTIDADES	3000000	0	0	0	2015
26000	MINISTERIO DA EDUCACAO	26246	UNIVERSIDADE FEDERAL DE SANTA CATARINA	153163	UNIVERSIDADE FEDERAL DE SANTA CATARINA	RECEITAS CORRENTES	TRANSFERENCIAS CORRENTES	TRANSFERENCIAS DE CONVENIOS	TRANSFER. CONVENIOS DE INSTITUICOES PRIVADAS	TRANSFER. CONVENIOS DE INSTITUICOES PRIVADAS	TRANSFER. CONVENIOS DE INSTITUICOES PRIVADAS	2493249	0	230433,04	9,24	2015
26000	MINISTERIO DA EDUCACAO	26246	UNIVERSIDADE FEDERAL DE SANTA CATARINA	153163	UNIVERSIDADE FEDERAL DE SANTA CATARINA	RECEITAS CORRENTES	RECEITA DE SERVICOS	RECEITA DE SERVICOS	RECEITA DE SERVICOS	SERVICOS DE SAUDE	SERVICOS HOSPITALARES	11959454	0	2690699,16	22,49	2015
26000	MINISTERIO DA EDUCACAO	26246	UNIVERSIDADE FEDERAL DE SANTA CATARINA	153163	UNIVERSIDADE FEDERAL DE SANTA CATARINA	RECEITAS CORRENTES	RECEITA DE SERVICOS	RECEITA DE SERVICOS	RECEITA DE SERVICOS	SERVICOS DE PROCESSAMENTO DE DADOS	SERVICOS DE PROCESSAMENTO DE DADOS	0	0	135		2015
26000	MINISTERIO DA EDUCACAO	26246	UNIVERSIDADE FEDERAL DE SANTA CATARINA	153163	UNIVERSIDADE FEDERAL DE SANTA CATARINA	RECEITAS CORRENTES	RECEITA DE SERVICOS	RECEITA DE SERVICOS	RECEITA DE SERVICOS	SERVICOS EDUCACIONAIS	SERVICOS EDUCACIONAIS	199453	0	-1242	-0,62	2015
26000	MINISTERIO DA EDUCACAO	26246	UNIVERSIDADE FEDERAL DE SANTA CATARINA	153163	UNIVERSIDADE FEDERAL DE SANTA CATARINA	RECEITAS CORRENTES	RECEITA INDUSTRIAL	RECEITAS DA INDUSTRIA DE TRANSFORMACAO	RECEITAS DA INDUSTRIA DE TRANSFORMACAO	RECEITA DA INDUSTRIA EDITORIAL E GRAFICA	RECEITA DA INDUSTRIA EDITORIAL E GRAFICA	749505	0	669581,39	89,33	2015
26000	MINISTERIO DA EDUCACAO	26246	UNIVERSIDADE FEDERAL DE SANTA CATARINA	153163	UNIVERSIDADE FEDERAL DE SANTA CATARINA	RECEITAS CORRENTES	RECEITA DE SERVICOS	RECEITA DE SERVICOS	RECEITA DE SERVICOS	SERVICOS DE ESTUDOS E PESQUISAS	SERVICOS DE ESTUDOS E PESQUISAS	5318954	0	1368097,11	25,72	2015
26000	MINISTERIO DA EDUCACAO	26246	UNIVERSIDADE FEDERAL DE SANTA CATARINA	153163	UNIVERSIDADE FEDERAL DE SANTA CATARINA	RECEITAS CORRENTES	RECEITA DE SERVICOS	RECEITA DE SERVICOS	RECEITA DE SERVICOS	SERVICOS DE HOSPEDAGEM E ALIMENTACAO	SERVICOS DE HOSPEDAGEM E ALIMENTACAO	2685950	0	2161086,1	80,45	2015
26000	MINISTERIO DA EDUCACAO	26246	UNIVERSIDADE FEDERAL DE SANTA CATARINA	153163	UNIVERSIDADE FEDERAL DE SANTA CATARINA	RECEITAS CORRENTES	RECEITA DE SERVICOS	RECEITA DE SERVICOS	RECEITA DE SERVICOS	SERVICOS RECREATIVOS E CULTURAIS	SERVICOS RECREATIVOS E CULTURAIS	2030296	0	799674,75	39,38	2015
26000	MINISTERIO DA EDUCACAO	26246	UNIVERSIDADE FEDERAL DE SANTA CATARINA	153163	UNIVERSIDADE FEDERAL DE SANTA CATARINA	RECEITAS CORRENTES	RECEITA DE SERVICOS	RECEITA DE SERVICOS	RECEITA DE SERVICOS	SERVICOS ADMINISTRATIVOS	SERVICOS ADMINISTRATIVOS	5797872	0	3430729,97	59,17	2015
26000	MINISTERIO DA EDUCACAO	26246	UNIVERSIDADE FEDERAL DE SANTA CATARINA	153163	UNIVERSIDADE FEDERAL DE SANTA CATARINA	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	MULTAS E JUROS DE MORA	MULTAS DE OUTRAS ORIGENS	OUTRAS MULTAS	OUTRAS MULTAS	3336	0	133,74	4	2015
26000	MINISTERIO DA EDUCACAO	26246	UNIVERSIDADE FEDERAL DE SANTA CATARINA	153163	UNIVERSIDADE FEDERAL DE SANTA CATARINA	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	MULTAS E JUROS DE MORA	MULTAS E JUROS DE MORA-OUTRAS RECEITAS	MULTAS E JUROS DE MORA DE ALUGUEIS	MULTAS E JUROS DE MORA DE ALUGUEIS	16391	0	12982,6	79,2	2015
26000	MINISTERIO DA EDUCACAO	26246	UNIVERSIDADE FEDERAL DE SANTA CATARINA	153163	UNIVERSIDADE FEDERAL DE SANTA CATARINA	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	MULTAS E JUROS DE MORA	MULTAS DE OUTRAS ORIGENS	MULTAS E JUROS PREVISTOS EM CONTRATOS	MULTAS E JUROS PREVISTOS EM CONTRATOS	162092	0	67438,97	41,6	2015
26000	MINISTERIO DA EDUCACAO	26246	UNIVERSIDADE FEDERAL DE SANTA CATARINA	153163	UNIVERSIDADE FEDERAL DE SANTA CATARINA	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	MULTAS E JUROS DE MORA	MULTAS E JUROS DE MORA-OUTRAS RECEITAS	OUTRAS MULTAS E JUROS DE MORA	OUTRAS MULTAS E JUROS DE MORA	342106	0	266522,11	77,9	2015
26000	MINISTERIO DA EDUCACAO	26246	UNIVERSIDADE FEDERAL DE SANTA CATARINA	153163	UNIVERSIDADE FEDERAL DE SANTA CATARINA	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	MULTAS E JUROS DE MORA	MULTAS E JUROS DE MORA-OUTRAS RECEITAS	MULTAS E JUROS DE MORA DE TAXAS DE OCUPACAO	MULTAS E JUROS DE MORA DE TAXAS DE OCUPACAO	0	0	186,54		2015
26000	MINISTERIO DA EDUCACAO	26246	UNIVERSIDADE FEDERAL DE SANTA CATARINA	153163	UNIVERSIDADE FEDERAL DE SANTA CATARINA	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	INDENIZACOES E RESTITUICOES	RESTITUICOES	RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES	RECUPERACAO DE DESPESAS DE EXERC. ANTERIORES	0	0	237748,7		2015
26000	MINISTERIO DA EDUCACAO	26246	UNIVERSIDADE FEDERAL DE SANTA CATARINA	153163	UNIVERSIDADE FEDERAL DE SANTA CATARINA	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	INDENIZACOES E RESTITUICOES	INDENIZACOES	OUTRAS INDENIZACOES	OUTRAS INDENIZACOES	121498	0	636162,8	523,59	2015
26000	MINISTERIO DA EDUCACAO	26246	UNIVERSIDADE FEDERAL DE SANTA CATARINA	153163	UNIVERSIDADE FEDERAL DE SANTA CATARINA	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	RECEITAS CORRENTES DIVERSAS	RECEITAS CORRENTES DIVERSAS	OUTRAS RECEITAS	OUTRAS RECEITAS	0	0	269,36		2015
26000	MINISTERIO DA EDUCACAO	26246	UNIVERSIDADE FEDERAL DE SANTA CATARINA	153163	UNIVERSIDADE FEDERAL DE SANTA CATARINA	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	INDENIZACOES E RESTITUICOES	RESTITUICOES	OUTRAS RESTITUICOES	OUTRAS RESTITUICOES	607386	0	5658170,67	931,56	2015
26000	MINISTERIO DA EDUCACAO	26246	UNIVERSIDADE FEDERAL DE SANTA CATARINA	153163	UNIVERSIDADE FEDERAL DE SANTA CATARINA	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	RECEITA DA DIVIDA ATIVA	RECEITA DA DIVIDA ATIVA NAO TRIBUTARIA	REC.DIV.ATIVA MULTAS POR INFRA«√O-CONT. ADMIN	REC.DIV.ATIVA MULTAS POR INFRA«√O-CONT. ADMIN	0	0	2096,67		2015
26000	MINISTERIO DA EDUCACAO	26246	UNIVERSIDADE FEDERAL DE SANTA CATARINA	153163	UNIVERSIDADE FEDERAL DE SANTA CATARINA	RECEITAS CORRENTES	RECEITA AGROPECUARIA	OUTRAS RECEITAS AGROPECUARIAS	OUTRAS RECEITAS AGROPECUARIAS	OUTRAS RECEITAS AGROPECUARIAS	OUTRAS RECEITAS AGROPECUARIAS	0	0	44038,46		2015
26000	MINISTERIO DA EDUCACAO	26246	UNIVERSIDADE FEDERAL DE SANTA CATARINA	153163	UNIVERSIDADE FEDERAL DE SANTA CATARINA	RECEITAS CORRENTES	RECEITA AGROPECUARIA	RECEITA DA PRODUCAO ANIMAL E DERIVADOS	RECEITA DA PRODUCAO ANIMAL E DERIVADOS	RECEITA DA PRODUCAO ANIMAL E DERIVADOS	RECEITA DA PRODUCAO ANIMAL E DERIVADOS	148762	0	56500	37,98	2015
26000	MINISTERIO DA EDUCACAO	26246	UNIVERSIDADE FEDERAL DE SANTA CATARINA	153163	UNIVERSIDADE FEDERAL DE SANTA CATARINA	RECEITAS CORRENTES INTRA-ORCAMENTARIAS	RECEITA DE SERVICOS	RECEITA DE SERVICOS	RECEITA DE SERVICOS	SERVICOS ADMINISTRATIVOS	SERVICOS ADMINISTRATIVOS	8545	0	0	0	2015
26000	MINISTERIO DA EDUCACAO	26246	UNIVERSIDADE FEDERAL DE SANTA CATARINA	153163	UNIVERSIDADE FEDERAL DE SANTA CATARINA	RECEITAS DE CAPITAL	ALIENACAO DE BENS	ALIENACAO DE BENS MOVEIS	ALIENACAO DE OUTROS BENS MOVEIS	ALIENACAO DE OUTROS BENS MOVEIS	ALIENACAO DE OUTROS BENS MOVEIS	47035	0	0	0	2015
26000	MINISTERIO DA EDUCACAO	26247	UNIVERSIDADE FEDERAL DE SANTA MARIA	153164	UNIVERSIDADE FEDERAL DE SANTA MARIA	RECEITAS CORRENTES	RECEITA AGROPECUARIA	RECEITA DA PRODUCAO ANIMAL E DERIVADOS	RECEITA DA PRODUCAO ANIMAL E DERIVADOS	RECEITA DA PRODUCAO ANIMAL E DERIVADOS	RECEITA DA PRODUCAO ANIMAL E DERIVADOS	23147	0	3000	12,96	2015
26000	MINISTERIO DA EDUCACAO	26247	UNIVERSIDADE FEDERAL DE SANTA MARIA	153164	UNIVERSIDADE FEDERAL DE SANTA MARIA	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	INDENIZACOES E RESTITUICOES	RESTITUICOES	OUTRAS RESTITUICOES	OUTRAS RESTITUICOES	0	0	546746,28		2015
26000	MINISTERIO DA EDUCACAO	26247	UNIVERSIDADE FEDERAL DE SANTA MARIA	153164	UNIVERSIDADE FEDERAL DE SANTA MARIA	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	INDENIZACOES E RESTITUICOES	INDENIZACOES	OUTRAS INDENIZACOES	OUTRAS INDENIZACOES	0	0	627844,29		2015
26000	MINISTERIO DA EDUCACAO	26247	UNIVERSIDADE FEDERAL DE SANTA MARIA	153164	UNIVERSIDADE FEDERAL DE SANTA MARIA	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	MULTAS E JUROS DE MORA	MULTAS E JUROS DE MORA-OUTRAS RECEITAS	MULTAS E JUROS DE MORA DE TAXAS DE OCUPACAO	MULTAS E JUROS DE MORA DE TAXAS DE OCUPACAO	0	0	75,37		2015
26000	MINISTERIO DA EDUCACAO	26247	UNIVERSIDADE FEDERAL DE SANTA MARIA	153164	UNIVERSIDADE FEDERAL DE SANTA MARIA	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	MULTAS E JUROS DE MORA	MULTAS E JUROS DE MORA-OUTRAS RECEITAS	OUTRAS MULTAS E JUROS DE MORA	OUTRAS MULTAS E JUROS DE MORA	0	0	318,48		2015
26000	MINISTERIO DA EDUCACAO	26247	UNIVERSIDADE FEDERAL DE SANTA MARIA	153164	UNIVERSIDADE FEDERAL DE SANTA MARIA	RECEITAS CORRENTES	OUTRAS RECEITAS CORRENTES	MULTAS E JUROS DE MORA	MULTAS DE OUTRAS ORIGENS	OUTRAS MULTAS	OUTRAS MULTAS	0	0	7,59		2015
26000	MINISTERIO DA EDUCACAO	26247	UNIVERSIDADE FEDERAL DE SANTA MARIA	153164	UNIVERSIDADE FEDERAL DE SANTA MARIA	RECEITAS CORRENTES	RECEITA DE SERVICOS	RECEITA DE SERVICOS	RECEITA DE SERVICOS	SERVICOS ADMINISTRATIVOS	SERVICOS ADMINISTRATIVOS	7600968	0	9812895,26	129,1	2015
26000	MINISTERIO DA EDUCACAO	26247	UNIVERSIDADE FEDERAL DE SANTA MARIA	153164	UNIVERSIDADE FEDERAL DE SANTA MARIA	RECEITAS CORRENTES	RECEITA DE SERVICOS	RECEITA DE SERVICOS	RECEITA DE SERVICOS	SERVICOS RECREATIVOS E CULTURAIS	SERVICOS RECREATIVOS E CULTURAIS	87588	0	76593,3	87,44	2015
26000	MINISTERIO DA EDUCACAO	26247	UNIVERSIDADE FEDERAL DE SANTA MARIA	153164	UNIVERSIDADE FEDERAL DE SANTA MARIA	RECEITAS CORRENTES	RECEITA DE SERVICOS	RECEITA DE SERVICOS	RECEITA DE SERVICOS	SERVICOS DE TECNOLOGIA	SERVICOS DE TECNOLOGIA	2932200	0	0	0	2015
26000	MINISTERIO DA EDUCACAO	26247	UNIVERSIDADE FEDERAL DE SANTA MARIA	153164	UNIVERSIDADE FEDERAL DE SANTA MARIA	RECEITAS CORRENTES	RECEITA DE SERVICOS	RECEITA DE SERVICOS	RECEITA DE SERVICOS	SERVICOS DE HOSPEDAGEM E ALIMENTACAO	SERVICOS DE HOSPEDAGEM E ALIMENTACAO	3033147	0	1844657,13	60,81	2015
26000	MINISTERIO DA EDUCACAO	26247	UNIVERSIDADE FEDERAL DE SANTA MARIA	153164	UNIVERSIDADE FEDERAL DE SANTA MARIA	RECEITAS CORRENTES	RECEITA DE SERVICOS	RECEITA DE SERVICOS	RECEITA DE SERVICOS	SERVICOS CONSULT.ASSIST.TEC. ANALISE PROJETOS	SERV.CONS,ASS.TEC.E AN.PROJ-APLICA«’ES LIVRES	0	0	32,5		2015
26000	MINISTERIO DA EDUCACAO	26247	UNIVERSIDADE FEDERAL DE SANTA MARIA	153164	UNIVERSIDADE FEDERAL DE SANTA MARIA	RECEITAS CORRENTES	RECEITA DE SERVICOS	RECEITA DE SERVICOS	RECEITA DE SERVICOS	SERVICOS COMERCIAIS	SERV.DE COM.LIVROS PERIOD.MAT.ESC.E PUBLICID.	74407	0	38098,45	51,2	2015
26000	MINISTERIO DA EDUCACAO	26247	UNIVERSIDADE FEDERAL DE SANTA MARIA	153164	UNIVERSIDADE FEDERAL DE SANTA MARIA	RECEITAS CORRENTES	RECEITA DE SERVICOS	RECEITA DE SERVICOS	RECEITA DE SERVICOS	SERVICOS COMERCIAIS	SERVICOS DE COMERCIALIZACAO DE MEDICAMENTOS	20555	0	14992,5	72,93	2015
26000	MINISTERIO DA EDUCACAO	26247	UNIVERSIDADE FEDERAL DE SANTA MARIA	153164	UNIVERSIDADE FEDERAL DE SANTA MARIA	RECEITAS CORRENTES	RECEITA DE SERVICOS	RECEITA DE SERVICOS	RECEITA DE SERVICOS	SERVICOS DE SAUDE	SERVICOS HOSPITALARES	216247	0	102449,82	47,37	2015
26000	MINISTERIO DA EDUCACAO	26247	UNIVERSIDADE FEDERAL DE SANTA MARIA	153164	UNIVERSIDADE FEDERAL DE SANTA MARIA	RECEITAS CORRENTES	RECEITA DE SERVICOS	RECEITA DE SERVICOS	RECEITA DE SERVICOS	TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS	TAR.INSCR.CONCURSOS E PROCESSOS SELETIVOS	0	0	1433087		2015
26000	MINISTERIO DA EDUCACAO	26247	UNIVERSIDADE FEDERAL DE SANTA MARIA	153164	UNIVERSIDADE FEDERAL DE SANTA MARIA	RECEITAS CORRENTES	RECEITA DE SERVICOS	RECEITA DE SERVICOS	RECEITA DE SERVICOS	OUTROS RECEITAS DE SERVICOS	OUTROS RECEITAS DE SERVICOS	0	0	1389141,91		2015
26000	MINISTERIO DA EDUCACAO	26247	UNIVERSIDADE FEDERAL DE SANTA MARIA	153164	UNIVERSIDADE FEDERAL DE SANTA MARIA	RECEITAS CORRENTES	RECEITA PATRIMONIAL	RECEITAS IMOBILIARIAS	TAXA DE OCUPACAO DE IMOVEIS	TAXA DE OCUPACAO DE OUTROS IMOVEIS	TAXA DE OCUPACAO DE OUTROS IMOVEIS	867428	0	765715,49	88,27	2015
26000	MINISTERIO DA EDUCACAO	26247	UNIVERSIDADE FEDERAL DE SANTA MARIA	153164	UNIVERSIDADE FEDERAL DE SANTA MARIA	RECEITAS CORRENTES	RECEITA PATRIMONIAL	RECEITAS IMOBILIARIAS	TAXA DE OCUPACAO DE IMOVEIS	TAXA OCUPACAO IMOVEIS FUN. PROP. NAC. RESID.	TAXA OCUPACAO IMOVEIS FUN. PROP. NAC. RESID.	164869	0	121502,33	73,69	2015
26000	MINISTERIO DA EDUCACAO	26247	UNIVERSIDADE FEDERAL DE SANTA MARIA	153164	UNIVERSIDADE FEDERAL DE SANTA MARIA	RECEITAS CORRENTES	RECEITA PATRIMONIAL	RECEITAS DE VALORES MOBILIARIOS	REMUNERACAO DE DEPOSITOS BANCARIOS	REMUNERACAO DE DEPOSITOS BANCARIOS	REMUNERACAO DE DEPOSITOS BANCARIOS	1170087	0	1784538,14	152,51	2015
